low_p,large_p,low_less,high_less,max_title,replace_title,win_rate,old_wins,new_wins,draws
4,7,0,5,3,4,31.0,63,31,5
4,7,1,5,2,4,31.0,61,31,8
4,7,1,5,4,5,31.0,61,31,7
4,7,2,3,2,4,31.0,61,31,5
4,7,3,4,4,5,31.0,54,31,7
4,7,4,5,3,4,31.0,63,31,4
4,7,4,5,3,5,31.0,62,31,4
4,8,1,4,2,3,31.0,63,31,5
4,8,1,4,2,5,31.0,61,31,6
4,8,2,3,2,3,31.0,56,31,11
4,9,0,4,2,4,31.0,61,31,6
4,9,0,4,4,5,31.0,64,31,3
4,9,0,5,2,5,31.0,63,31,1
4,9,1,4,4,5,31.0,58,31,5
4,9,1,5,4,5,31.0,61,31,4
4,9,2,5,3,4,31.0,64,31,0
4,9,3,5,2,3,31.0,63,31,4
4,9,3,5,2,4,31.0,55,31,6
5,6,1,3,2,4,31.0,64,31,2
5,6,1,5,2,3,31.0,61,31,4
5,6,3,5,2,5,31.0,59,31,3
5,6,4,5,3,4,31.0,61,31,5
5,7,0,3,2,3,31.0,64,31,4
5,7,0,4,2,3,31.0,55,31,8
5,7,0,5,3,4,31.0,66,31,1
5,7,2,3,2,5,31.0,55,31,7
5,7,2,4,2,4,31.0,63,31,4
5,7,2,5,3,5,31.0,61,31,5
5,7,3,5,2,4,31.0,61,31,4
5,8,0,3,2,4,31.0,58,31,7
5,8,0,5,2,5,31.0,66,31,2
5,8,1,2,2,3,31.0,61,31,5
5,8,1,3,2,4,31.0,61,31,5
5,8,4,5,2,3,31.0,67,31,1
5,9,0,2,2,5,31.0,58,31,4
5,9,0,4,4,5,31.0,64,31,3
5,9,1,5,2,3,31.0,60,31,7
5,9,1,5,2,5,31.0,63,31,2
5,9,2,5,3,4,31.0,64,31,4
5,9,3,4,2,3,31.0,62,31,5
5,9,3,4,2,4,31.0,66,31,2
0,1,1,3,2,3,30.0,60,30,6
0,2,0,1,2,5,30.0,60,30,5
0,2,3,5,2,3,30.0,62,30,5
0,3,0,1,2,4,30.0,68,30,0
0,3,3,4,3,4,30.0,63,30,5
0,4,2,4,4,5,30.0,64,30,2
0,4,3,4,4,5,30.0,60,30,8
0,5,0,4,2,5,30.0,62,30,5
0,5,3,4,2,5,30.0,63,30,3
0,5,3,5,2,4,30.0,61,30,5
0,6,4,5,2,5,30.0,65,30,3
0,7,2,4,2,3,30.0,62,30,3
0,7,4,5,2,4,30.0,63,30,4
0,8,2,4,2,5,30.0,62,30,6
0,9,1,3,2,4,30.0,63,30,2
0,9,3,5,2,4,30.0,60,30,7
1,2,0,3,2,5,30.0,64,30,4
1,2,2,5,2,3,30.0,62,30,3
1,2,3,5,2,3,30.0,63,30,4
1,2,3,5,2,4,30.0,63,30,3
1,3,0,3,2,5,30.0,63,30,4
1,3,1,2,3,5,30.0,63,30,5
1,3,2,4,3,5,30.0,64,30,3
1,3,3,5,2,4,30.0,59,30,2
1,3,3,5,3,4,30.0,65,30,1
1,4,0,5,2,3,30.0,67,30,3
1,4,1,3,2,4,30.0,61,30,4
1,4,3,5,2,4,30.0,60,30,3
1,4,4,5,2,3,30.0,64,30,3
1,5,1,5,2,3,30.0,59,30,6
1,5,1,5,2,4,30.0,64,30,0
1,6,1,2,2,4,30.0,63,30,5
1,6,2,4,2,3,30.0,64,30,1
1,6,2,4,2,5,30.0,62,30,5
1,7,0,4,3,4,30.0,62,30,7
1,7,1,3,2,4,30.0,59,30,7
1,7,1,4,3,4,30.0,58,30,9
1,7,2,3,2,5,30.0,59,30,8
1,7,4,5,3,5,30.0,59,30,6
1,8,0,1,3,5,30.0,62,30,6
1,8,0,2,2,3,30.0,62,30,4
1,8,1,3,2,3,30.0,61,30,6
1,8,1,4,2,5,30.0,64,30,4
1,8,2,4,4,5,30.0,60,30,5
1,8,2,5,2,5,30.0,62,30,5
1,9,1,4,2,5,30.0,60,30,4
1,9,1,5,2,4,30.0,65,30,5
1,9,3,4,2,3,30.0,62,30,3
2,3,0,4,2,5,30.0,66,30,1
2,3,0,5,2,5,30.0,61,30,4
2,3,1,3,2,4,30.0,58,30,8
2,3,1,5,2,3,30.0,61,30,3
2,4,0,5,2,3,30.0,61,30,7
2,4,2,5,2,4,30.0,63,30,1
2,6,0,2,2,4,30.0,62,30,3
2,6,0,4,2,5,30.0,63,30,3
2,6,1,4,2,5,30.0,59,30,4
2,6,2,4,2,4,30.0,64,30,4
2,6,4,5,4,5,30.0,63,30,3
2,7,0,1,2,5,30.0,62,30,5
2,7,0,2,2,5,30.0,63,30,4
2,7,1,3,3,5,30.0,64,30,3
2,7,2,4,2,3,30.0,64,30,3
2,8,0,1,2,4,30.0,65,30,3
2,8,0,4,2,5,30.0,63,30,2
2,8,2,5,2,3,30.0,62,30,7
2,8,3,4,3,5,30.0,63,30,4
2,9,2,4,2,4,30.0,64,30,1
2,9,3,4,2,5,30.0,63,30,4
2,9,4,5,2,4,30.0,64,30,2
3,4,0,4,4,5,30.0,62,30,6
3,4,0,5,2,3,30.0,65,30,2
3,4,2,4,2,3,30.0,63,30,3
3,4,2,5,3,5,30.0,63,30,5
3,4,3,4,3,5,30.0,64,30,4
3,4,4,5,2,3,30.0,63,30,5
3,5,0,2,2,5,30.0,60,30,4
3,5,1,3,3,5,30.0,60,30,6
3,5,1,5,2,4,30.0,65,30,1
3,5,2,5,4,5,30.0,64,30,4
3,5,4,5,2,5,30.0,68,30,2
3,6,1,2,2,4,30.0,64,30,2
3,6,1,4,2,5,30.0,59,30,7
3,6,2,5,2,3,30.0,59,30,7
3,7,0,3,2,3,30.0,63,30,5
3,7,0,4,2,4,30.0,59,30,6
3,7,2,4,2,5,30.0,62,30,8
3,7,4,5,2,5,30.0,65,30,1
3,7,4,5,4,5,30.0,64,30,3
3,8,0,4,4,5,30.0,65,30,1
3,8,0,5,3,4,30.0,65,30,3
3,8,2,4,2,5,30.0,59,30,8
3,8,2,5,2,3,30.0,64,30,4
3,8,2,5,2,4,30.0,67,30,1
3,8,2,5,2,5,30.0,63,30,6
3,8,4,5,3,4,30.0,66,30,4
3,8,4,5,4,5,30.0,58,30,6
3,9,1,3,2,3,30.0,67,30,1
3,9,3,5,4,5,30.0,60,30,5
4,5,1,4,2,4,30.0,60,30,6
4,5,2,4,3,4,30.0,61,30,4
4,5,2,5,3,4,30.0,59,30,6
4,5,3,5,3,4,30.0,63,30,4
4,5,4,5,2,5,30.0,65,30,2
4,6,0,5,3,5,30.0,65,30,1
4,6,2,4,2,3,30.0,65,30,0
4,6,2,4,4,5,30.0,62,30,5
4,6,3,5,2,5,30.0,62,30,4
4,6,4,5,2,5,30.0,65,30,4
4,6,4,5,3,5,30.0,66,30,2
4,6,4,5,4,5,30.0,63,30,3
4,7,0,2,2,3,30.0,66,30,2
4,7,0,3,2,4,30.0,65,30,5
4,7,0,4,2,4,30.0,65,30,3
4,7,0,5,2,4,30.0,61,30,5
4,7,1,3,2,3,30.0,63,30,5
4,7,2,5,2,3,30.0,64,30,1
4,7,3,4,2,3,30.0,60,30,5
4,7,3,5,4,5,30.0,67,30,1
4,8,0,4,2,4,30.0,61,30,6
4,8,2,4,2,5,30.0,61,30,3
4,8,2,4,4,5,30.0,62,30,5
4,8,2,5,3,4,30.0,61,30,3
4,8,3,4,2,3,30.0,61,30,6
4,8,3,5,3,4,30.0,64,30,4
4,9,0,4,2,5,30.0,64,30,5
4,9,3,5,4,5,30.0,68,30,1
5,6,0,2,2,5,30.0,64,30,2
5,6,0,3,3,5,30.0,61,30,6
5,6,0,4,2,3,30.0,67,30,2
5,6,1,3,2,5,30.0,65,30,2
5,6,1,5,3,4,30.0,61,30,5
5,6,2,4,2,3,30.0,62,30,5
5,7,0,1,2,4,30.0,63,30,3
5,7,1,3,2,5,30.0,62,30,5
5,7,1,4,3,5,30.0,65,30,4
5,7,1,5,2,4,30.0,63,30,2
5,7,1,5,4,5,30.0,60,30,7
5,7,2,3,2,3,30.0,64,30,6
5,7,3,4,3,5,30.0,64,30,4
5,7,4,5,3,4,30.0,65,30,3
5,8,0,2,2,5,30.0,59,30,7
5,8,0,4,2,5,30.0,63,30,3
5,8,0,4,3,4,30.0,63,30,5
5,8,1,3,3,5,30.0,63,30,6
5,8,2,5,2,5,30.0,62,30,7
5,8,3,4,4,5,30.0,64,30,5
5,8,3,5,2,4,30.0,66,30,2
5,9,0,2,2,3,30.0,62,30,5
5,9,0,3,2,4,30.0,63,30,3
5,9,1,2,2,4,30.0,62,30,6
5,9,1,3,2,3,30.0,66,30,3
5,9,2,3,2,5,30.0,62,30,4
5,9,4,5,3,5,30.0,63,30,4
0,1,2,4,2,3,28.999999999999996,67,29,4
0,1,2,4,2,4,28.999999999999996,65,29,3
0,1,4,5,2,4,28.999999999999996,69,29,1
0,2,4,5,2,4,28.999999999999996,67,29,2
0,3,0,3,2,5,28.999999999999996,64,29,2
0,3,3,4,2,3,28.999999999999996,62,29,5
0,4,0,3,2,4,28.999999999999996,65,29,6
0,4,2,3,2,3,28.999999999999996,63,29,5
0,4,2,4,2,4,28.999999999999996,58,29,6
0,4,4,5,3,4,28.999999999999996,67,29,2
0,5,0,4,2,4,28.999999999999996,60,29,7
0,5,3,4,2,4,28.999999999999996,65,29,2
0,5,4,5,2,5,28.999999999999996,60,29,6
0,6,3,4,2,5,28.999999999999996,64,29,3
0,7,0,1,2,3,28.999999999999996,61,29,5
0,7,1,5,2,3,28.999999999999996,60,29,8
0,7,3,5,2,4,28.999999999999996,61,29,9
0,8,3,4,2,4,28.999999999999996,65,29,5
0,8,3,5,2,3,28.999999999999996,64,29,3
0,9,4,5,2,3,28.999999999999996,63,29,4
1,2,0,3,2,4,28.999999999999996,66,29,2
1,2,0,4,2,5,28.999999999999996,66,29,2
1,2,3,5,2,5,28.999999999999996,61,29,5
1,2,4,5,3,4,28.999999999999996,60,29,7
1,3,0,1,2,5,28.999999999999996,63,29,2
1,3,0,3,2,3,28.999999999999996,62,29,6
1,3,1,3,2,5,28.999999999999996,63,29,6
1,3,3,4,2,5,28.999999999999996,62,29,5
1,4,0,2,2,4,28.999999999999996,62,29,8
1,4,3,4,2,3,28.999999999999996,65,29,3
1,4,4,5,2,5,28.999999999999996,65,29,4
1,5,0,5,2,3,28.999999999999996,63,29,4
1,5,1,3,4,5,28.999999999999996,65,29,2
1,5,2,4,2,3,28.999999999999996,67,29,2
1,6,1,3,2,5,28.999999999999996,65,29,2
1,6,2,3,2,5,28.999999999999996,61,29,6
1,6,3,4,2,5,28.999999999999996,66,29,3
1,6,3,5,2,3,28.999999999999996,64,29,2
1,7,2,5,2,5,28.999999999999996,64,29,2
1,7,3,4,2,3,28.999999999999996,63,29,5
1,8,1,4,2,4,28.999999999999996,58,29,5
1,8,2,5,2,4,28.999999999999996,58,29,6
1,9,0,2,2,5,28.999999999999996,57,29,8
1,9,2,4,2,5,28.999999999999996,63,29,3
2,3,0,4,2,4,28.999999999999996,60,29,4
2,3,0,5,2,4,28.999999999999996,64,29,4
2,3,1,3,2,3,28.999999999999996,65,29,4
2,3,4,5,3,4,28.999999999999996,59,29,6
2,4,0,5,2,5,28.999999999999996,61,29,5
2,4,4,5,2,3,28.999999999999996,65,29,2
2,5,0,3,2,4,28.999999999999996,61,29,6
2,5,0,5,2,3,28.999999999999996,65,29,4
2,5,1,4,3,5,28.999999999999996,65,29,3
2,5,2,4,2,3,28.999999999999996,67,29,2
2,5,2,5,2,4,28.999999999999996,64,29,6
2,6,0,3,2,5,28.999999999999996,61,29,7
2,6,0,4,2,4,28.999999999999996,59,29,6
2,6,4,5,2,5,28.999999999999996,66,29,3
2,7,0,4,2,3,28.999999999999996,64,29,4
2,7,0,5,2,4,28.999999999999996,64,29,1
2,7,0,5,2,5,28.999999999999996,62,29,5
2,7,1,2,2,4,28.999999999999996,59,29,5
2,7,1,5,2,3,28.999999999999996,68,29,2
2,7,2,3,2,5,28.999999999999996,63,29,6
2,7,3,5,2,4,28.999999999999996,67,29,1
2,9,0,4,2,3,28.999999999999996,66,29,3
2,9,1,2,2,5,28.999999999999996,59,29,7
3,4,1,4,2,4,28.999999999999996,63,29,6
3,5,3,4,2,3,28.999999999999996,58,29,5
3,5,3,5,2,3,28.999999999999996,64,29,3
3,6,0,4,2,3,28.999999999999996,64,29,2
3,6,1,2,2,3,28.999999999999996,65,29,5
3,6,1,3,2,4,28.999999999999996,64,29,2
3,7,0,1,2,3,28.999999999999996,66,29,1
3,7,1,4,2,5,28.999999999999996,62,29,5
3,7,1,5,2,3,28.999999999999996,63,29,6
3,7,1,5,2,5,28.999999999999996,67,29,3
3,7,1,5,3,5,28.999999999999996,63,29,4
3,7,3,5,4,5,28.999999999999996,65,29,5
3,8,0,2,2,4,28.999999999999996,64,29,5
3,8,0,4,2,3,28.999999999999996,66,29,3
3,8,1,5,2,3,28.999999999999996,61,29,4
3,8,2,4,2,3,28.999999999999996,63,29,6
3,8,3,4,3,4,28.999999999999996,65,29,4
3,8,4,5,2,5,28.999999999999996,63,29,1
3,9,0,4,4,5,28.999999999999996,65,29,4
3,9,0,5,2,3,28.999999999999996,66,29,5
3,9,0,5,3,5,28.999999999999996,67,29,3
3,9,1,3,2,4,28.999999999999996,60,29,7
3,9,1,4,2,3,28.999999999999996,60,29,7
3,9,1,5,2,3,28.999999999999996,64,29,3
3,9,3,4,2,5,28.999999999999996,62,29,6
3,9,3,4,3,4,28.999999999999996,69,29,1
3,9,4,5,2,4,28.999999999999996,63,29,5
3,9,4,5,4,5,28.999999999999996,58,29,9
4,5,0,1,2,5,28.999999999999996,62,29,3
4,5,0,4,2,3,28.999999999999996,64,29,2
4,5,0,5,4,5,28.999999999999996,67,29,3
4,5,1,5,2,5,28.999999999999996,65,29,4
4,5,2,5,2,4,28.999999999999996,67,29,4
4,5,3,4,2,5,28.999999999999996,59,29,9
4,5,3,5,2,4,28.999999999999996,66,29,3
4,6,1,4,2,3,28.999999999999996,61,29,5
4,6,2,4,2,4,28.999999999999996,67,29,3
4,7,3,5,3,4,28.999999999999996,59,29,8
4,7,4,5,2,4,28.999999999999996,63,29,3
4,8,2,3,2,5,28.999999999999996,63,29,5
4,8,3,5,4,5,28.999999999999996,68,29,1
4,8,4,5,2,3,28.999999999999996,65,29,3
4,9,0,4,2,3,28.999999999999996,60,29,3
4,9,1,4,2,3,28.999999999999996,66,29,2
4,9,1,5,3,5,28.999999999999996,63,29,6
4,9,2,4,2,5,28.999999999999996,70,29,1
4,9,3,5,2,5,28.999999999999996,62,29,3
5,6,0,4,2,4,28.999999999999996,66,29,2
5,6,0,5,2,3,28.999999999999996,64,29,6
5,6,1,3,2,3,28.999999999999996,64,29,4
5,6,2,5,3,4,28.999999999999996,66,29,3
5,6,3,4,2,4,28.999999999999996,64,29,2
5,6,4,5,2,5,28.999999999999996,63,29,6
5,7,2,5,3,4,28.999999999999996,57,29,5
5,7,4,5,2,5,28.999999999999996,60,29,4
5,8,2,3,2,4,28.999999999999996,65,29,2
5,8,3,5,3,4,28.999999999999996,63,29,6
5,9,0,4,2,3,28.999999999999996,62,29,6
5,9,1,3,2,5,28.999999999999996,63,29,5
5,9,1,4,2,4,28.999999999999996,66,29,2
5,9,1,5,4,5,28.999999999999996,65,29,3
5,9,2,4,2,4,28.999999999999996,65,29,3
5,9,2,5,4,5,28.999999999999996,65,29,6
5,9,3,5,2,5,28.999999999999996,60,29,4
0,2,4,5,2,5,28.000000000000004,62,28,7
0,3,1,4,2,4,28.000000000000004,62,28,6
0,3,1,4,2,5,28.000000000000004,66,28,2
0,3,3,4,2,4,28.000000000000004,63,28,3
0,5,0,3,2,3,28.000000000000004,67,28,3
0,7,1,4,2,5,28.000000000000004,66,28,4
0,7,4,5,3,5,28.000000000000004,59,28,9
0,9,4,5,2,5,28.000000000000004,63,28,7
0,9,4,5,3,4,28.000000000000004,67,28,4
1,2,1,4,2,5,28.000000000000004,62,28,5
1,2,1,5,2,3,28.000000000000004,59,28,6
1,3,0,5,2,3,28.000000000000004,60,28,10
1,3,0,5,3,4,28.000000000000004,62,28,6
1,3,1,2,2,4,28.000000000000004,65,28,1
1,3,1,5,2,3,28.000000000000004,65,28,4
1,3,2,3,2,4,28.000000000000004,62,28,6
1,3,4,5,3,5,28.000000000000004,66,28,6
1,4,1,3,2,3,28.000000000000004,67,28,4
1,4,3,5,2,5,28.000000000000004,65,28,6
1,5,2,5,4,5,28.000000000000004,66,28,4
1,5,3,5,2,3,28.000000000000004,65,28,3
1,6,2,5,2,5,28.000000000000004,68,28,1
1,6,3,4,2,4,28.000000000000004,63,28,4
1,7,4,5,2,5,28.000000000000004,65,28,5
1,8,0,1,2,3,28.000000000000004,68,28,1
1,9,0,5,2,3,28.000000000000004,67,28,3
1,9,2,5,2,3,28.000000000000004,67,28,2
1,9,3,5,2,3,28.000000000000004,68,28,3
1,9,3,5,2,5,28.000000000000004,66,28,2
2,4,1,2,2,5,28.000000000000004,60,28,8
2,5,1,3,2,4,28.000000000000004,64,28,8
2,5,1,4,2,3,28.000000000000004,62,28,4
2,5,1,5,2,5,28.000000000000004,63,28,5
2,5,2,3,2,3,28.000000000000004,62,28,8
2,5,3,4,2,5,28.000000000000004,63,28,4
2,5,3,5,2,5,28.000000000000004,69,28,3
2,5,4,5,2,4,28.000000000000004,66,28,0
2,6,2,5,2,4,28.000000000000004,65,28,5
2,6,2,5,2,5,28.000000000000004,69,28,0
2,8,0,2,2,5,28.000000000000004,64,28,4
2,8,0,4,2,4,28.000000000000004,63,28,6
2,8,1,5,2,3,28.000000000000004,58,28,6
2,8,1,5,3,4,28.000000000000004,65,28,5
2,8,3,4,3,4,28.000000000000004,67,28,1
2,9,0,5,3,4,28.000000000000004,62,28,5
2,9,3,4,2,4,28.000000000000004,63,28,4
3,4,0,1,3,4,28.000000000000004,66,28,4
3,4,1,5,2,4,28.000000000000004,65,28,2
3,4,4,5,3,4,28.000000000000004,64,28,5
3,5,0,4,2,3,28.000000000000004,61,28,5
3,5,1,4,2,3,28.000000000000004,60,28,4
3,5,1,5,2,5,28.000000000000004,63,28,3
3,5,1,5,4,5,28.000000000000004,65,28,4
3,6,1,4,3,5,28.000000000000004,67,28,2
3,6,2,5,2,4,28.000000000000004,65,28,5
3,7,1,5,4,5,28.000000000000004,68,28,1
3,7,2,3,2,5,28.000000000000004,66,28,4
3,7,2,4,4,5,28.000000000000004,64,28,4
3,7,3,4,2,4,28.000000000000004,61,28,9
3,7,3,5,3,4,28.000000000000004,63,28,7
3,8,0,3,2,4,28.000000000000004,58,28,10
3,8,2,3,2,3,28.000000000000004,66,28,6
4,5,0,4,2,5,28.000000000000004,67,28,4
4,5,1,3,2,5,28.000000000000004,63,28,7
4,5,2,5,2,5,28.000000000000004,56,28,7
4,5,3,4,2,3,28.000000000000004,67,28,1
4,5,4,5,2,4,28.000000000000004,67,28,1
4,6,1,5,2,3,28.000000000000004,56,28,8
4,6,1,5,3,4,28.000000000000004,68,28,0
4,6,2,4,2,5,28.000000000000004,64,28,2
4,6,4,5,2,3,28.000000000000004,65,28,5
4,7,0,4,2,5,28.000000000000004,63,28,6
4,7,1,3,2,4,28.000000000000004,62,28,5
4,7,1,5,3,5,28.000000000000004,62,28,6
4,8,0,1,2,5,28.000000000000004,62,28,6
4,8,0,5,2,5,28.000000000000004,66,28,4
4,8,1,5,2,4,28.000000000000004,62,28,4
4,8,2,4,2,4,28.000000000000004,64,28,5
4,9,0,5,2,4,28.000000000000004,65,28,4
4,9,1,5,2,3,28.000000000000004,67,28,2
4,9,1,5,2,4,28.000000000000004,66,28,3
5,6,4,5,2,3,28.000000000000004,68,28,3
5,7,0,5,2,5,28.000000000000004,67,28,0
5,7,0,5,4,5,28.000000000000004,64,28,3
5,7,2,4,2,5,28.000000000000004,61,28,6
5,7,2,5,2,3,28.000000000000004,68,28,3
5,8,1,5,2,4,28.000000000000004,68,28,3
5,8,2,3,2,5,28.000000000000004,62,28,6
5,8,2,4,3,4,28.000000000000004,66,28,4
5,8,4,5,2,5,28.000000000000004,64,28,4
5,9,0,5,4,5,28.000000000000004,66,28,3
5,9,1,5,3,4,28.000000000000004,59,28,7
0,1,1,2,2,3,27.0,67,27,2
0,1,3,5,2,5,27.0,64,27,4
0,2,3,4,2,5,27.0,66,27,4
0,3,2,5,2,5,27.0,65,27,4
0,4,3,5,3,5,27.0,65,27,5
0,5,0,3,2,4,27.0,63,27,5
0,5,1,5,2,5,27.0,65,27,5
1,2,0,4,2,3,27.0,63,27,5
1,2,0,4,2,4,27.0,64,27,5
1,3,0,4,2,4,27.0,64,27,3
1,3,0,5,2,4,27.0,67,27,3
1,3,1,5,2,4,27.0,65,27,4
1,4,0,4,2,4,27.0,67,27,5
1,5,3,4,2,4,27.0,67,27,4
1,5,3,5,2,4,27.0,64,27,6
1,5,4,5,4,5,27.0,65,27,4
1,6,0,2,2,5,27.0,57,27,7
1,6,0,3,2,4,27.0,60,27,9
1,6,4,5,2,5,27.0,67,27,4
1,7,0,5,2,4,27.0,62,27,5
1,7,1,5,2,5,27.0,67,27,2
1,7,3,5,2,4,27.0,62,27,6
1,8,2,3,2,5,27.0,71,27,1
1,8,2,4,2,4,27.0,70,27,2
1,8,3,4,2,5,27.0,67,27,3
1,8,3,5,2,4,27.0,67,27,1
1,9,1,5,2,3,27.0,66,27,1
1,9,2,5,2,5,27.0,63,27,5
2,3,0,5,2,3,27.0,62,27,5
2,3,2,4,2,5,27.0,65,27,4
2,3,4,5,2,3,27.0,66,27,7
2,4,0,4,2,3,27.0,67,27,5
2,4,1,4,2,4,27.0,69,27,1
2,4,1,5,2,5,27.0,65,27,1
2,4,2,5,2,5,27.0,70,27,3
2,4,3,4,2,5,27.0,63,27,5
2,4,3,5,3,4,27.0,63,27,6
2,5,1,3,2,3,27.0,64,27,5
2,5,3,4,2,3,27.0,67,27,3
2,6,0,5,2,3,27.0,66,27,4
2,6,1,4,2,3,27.0,64,27,8
2,6,1,5,2,4,27.0,65,27,7
2,6,1,5,2,5,27.0,67,27,2
2,6,2,3,2,3,27.0,61,27,6
2,6,2,4,2,5,27.0,68,27,3
2,7,0,5,2,3,27.0,62,27,3
2,7,1,4,2,4,27.0,64,27,5
2,7,2,4,2,4,27.0,68,27,4
2,7,4,5,4,5,27.0,69,27,2
2,8,0,5,2,4,27.0,54,27,8
2,8,0,5,2,5,27.0,62,27,5
2,8,1,4,2,5,27.0,62,27,4
2,8,1,5,2,4,27.0,66,27,4
2,8,2,4,2,5,27.0,63,27,7
2,8,4,5,2,3,27.0,69,27,2
2,8,4,5,2,4,27.0,64,27,7
2,9,0,2,2,5,27.0,64,27,2
2,9,1,5,2,5,27.0,66,27,4
2,9,3,5,2,5,27.0,68,27,3
2,9,4,5,2,3,27.0,66,27,3
2,9,4,5,3,5,27.0,66,27,2
3,4,0,4,2,3,27.0,67,27,3
3,4,1,4,2,3,27.0,69,27,0
3,4,1,5,3,5,27.0,64,27,5
3,4,4,5,2,4,27.0,63,27,7
3,5,0,5,3,5,27.0,64,27,7
3,5,4,5,3,4,27.0,69,27,1
3,6,1,2,2,5,27.0,65,27,3
3,6,3,4,3,5,27.0,59,27,10
3,6,4,5,2,5,27.0,68,27,2
3,7,0,3,2,4,27.0,61,27,7
3,7,0,5,2,3,27.0,63,27,7
3,7,3,4,2,3,27.0,62,27,8
3,7,4,5,2,3,27.0,66,27,2
3,8,0,4,2,5,27.0,67,27,4
3,8,0,5,2,4,27.0,65,27,3
3,8,1,3,2,5,27.0,65,27,5
3,8,3,5,2,3,27.0,65,27,2
3,9,1,3,2,5,27.0,68,27,4
3,9,1,4,2,5,27.0,66,27,2
3,9,2,4,2,4,27.0,70,27,2
3,9,2,5,2,4,27.0,67,27,3
4,5,0,3,2,4,27.0,65,27,4
4,5,0,4,2,4,27.0,66,27,2
4,5,1,5,2,4,27.0,68,27,3
4,6,0,3,4,5,27.0,68,27,3
4,6,0,4,2,5,27.0,67,27,1
4,6,2,3,3,5,27.0,66,27,4
4,7,0,5,2,5,27.0,65,27,3
4,7,1,5,2,5,27.0,69,27,1
4,7,2,5,3,5,27.0,68,27,4
4,8,1,5,2,3,27.0,67,27,4
4,8,3,5,3,5,27.0,67,27,5
4,9,2,5,2,4,27.0,68,27,3
4,9,4,5,2,5,27.0,63,27,6
5,6,1,3,3,4,27.0,67,27,6
5,6,2,4,2,5,27.0,65,27,6
5,7,1,5,2,5,27.0,67,27,3
5,8,0,2,2,4,27.0,62,27,8
5,8,1,4,2,4,27.0,67,27,4
5,8,3,4,2,5,27.0,62,27,4
5,8,3,5,2,3,27.0,62,27,5
5,8,3,5,3,5,27.0,63,27,4
5,9,0,1,4,5,27.0,65,27,4
5,9,0,5,2,4,27.0,67,27,1
5,9,2,5,2,3,27.0,67,27,3
5,9,2,5,2,5,27.0,64,27,8
0,3,1,2,2,4,26.0,67,26,6
0,3,4,5,2,4,26.0,67,26,4
0,9,0,3,2,5,26.0,67,26,4
1,2,2,5,2,4,26.0,67,26,1
1,3,1,5,2,5,26.0,64,26,6
1,3,3,5,2,3,26.0,64,26,4
1,3,4,5,2,5,26.0,65,26,5
1,4,1,5,2,5,26.0,65,26,9
1,4,2,5,2,4,26.0,67,26,5
1,4,3,4,2,5,26.0,70,26,2
1,5,0,5,2,5,26.0,65,26,9
1,5,3,4,2,3,26.0,68,26,3
1,6,2,5,2,3,26.0,68,26,3
1,7,3,4,2,5,26.0,67,26,5
1,7,3,5,2,3,26.0,67,26,3
1,9,1,5,2,5,26.0,65,26,4
1,9,4,5,2,3,26.0,63,26,5
2,3,3,4,2,5,26.0,68,26,3
2,3,3,5,2,5,26.0,62,26,7
2,4,2,3,2,5,26.0,70,26,2
2,4,2,5,3,5,26.0,67,26,2
2,4,4,5,2,5,26.0,70,26,2
2,5,0,4,2,4,26.0,65,26,5
2,5,2,4,2,4,26.0,65,26,3
2,5,3,5,2,4,26.0,65,26,6
2,6,1,5,4,5,26.0,63,26,7
2,6,4,5,2,3,26.0,68,26,1
2,7,2,4,2,5,26.0,66,26,3
2,9,2,4,2,5,26.0,66,26,5
3,4,0,5,3,4,26.0,71,26,1
3,5,0,4,2,5,26.0,65,26,5
3,5,2,5,2,3,26.0,68,26,4
3,5,3,5,2,5,26.0,64,26,5
3,7,0,4,2,5,26.0,70,26,2
3,7,3,4,2,5,26.0,64,26,8
3,8,3,5,2,5,26.0,67,26,3
3,9,0,2,2,5,26.0,70,26,4
3,9,0,3,2,3,26.0,59,26,10
3,9,3,5,2,5,26.0,64,26,5
4,5,0,5,2,3,26.0,67,26,5
4,5,2,5,3,5,26.0,69,26,3
4,6,0,3,2,4,26.0,66,26,4
4,6,0,5,2,3,26.0,70,26,1
4,6,3,5,2,3,26.0,66,26,4
4,6,3,5,4,5,26.0,71,26,1
4,7,0,5,2,3,26.0,67,26,4
4,7,1,2,2,5,26.0,67,26,6
4,7,2,4,2,5,26.0,69,26,2
4,8,3,5,2,3,26.0,65,26,4
4,9,0,3,2,4,26.0,61,26,8
4,9,1,5,3,4,26.0,64,26,6
5,7,3,4,2,4,26.0,64,26,6
5,7,4,5,3,5,26.0,68,26,2
5,8,0,5,2,3,26.0,64,26,6
5,8,0,5,2,4,26.0,65,26,3
5,8,1,4,2,5,26.0,67,26,4
5,8,2,5,2,4,26.0,68,26,0
5,8,2,5,3,5,26.0,68,26,2
5,8,3,4,2,3,26.0,67,26,2
5,9,3,5,2,4,26.0,68,26,3
5,9,4,5,3,4,26.0,65,26,7
0,4,3,5,2,5,25.0,67,25,4
0,7,0,3,2,4,25.0,70,25,4
0,9,2,4,2,5,25.0,70,25,5
1,4,1,5,2,4,25.0,65,25,4
1,5,2,3,2,5,25.0,68,25,4
1,5,3,5,2,5,25.0,67,25,6
1,6,1,5,4,5,25.0,64,25,7
